n,m,q,r,prior,metric,bits,label,assumptions,model,effective_dimension,candidate_capacity_bits,delta_log2_radius,radius_ratio,baseline_beta,continuous_new_beta,predicted_delta_beta_continuous,integer_new_beta,predicted_delta_beta_integer,capacity_label,predicted_log2_work_gain,work_model_label
64,64,97,8,"fixed_weight(+8,-8)",exact_residual_profile,46.99194781543942,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,129.0,46.99194781543942,0.36427866523596447,1.2872378610352926,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,97,8,"fixed_weight(+8,-8)",exact_residual_profile,46.99194781543942,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,46.99194781543942,0.7831991302573236,1.7209427806707487,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,97,8,"fixed_weight(+8,-8)",exact_residual_profile,46.99194781543942,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,46.99194781543942,0.9398389563087883,1.9183140910887697,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,97,9,uniform_ternary,hard_support_selectivity,45.13455307319374,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,129.0,45.13455307319374,0.34988025638134684,1.2744548432389051,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,97,9,uniform_ternary,hard_support_selectivity,45.13455307319374,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,45.13455307319374,0.7522425512198957,1.6844090724886003,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,97,9,uniform_ternary,hard_support_selectivity,45.13455307319374,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,45.13455307319374,0.9026910614638749,1.8695500074294915,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,97,9,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=97 does not turn this into an attack theorem,,,,,,,,,,,,,
64,64,97,9,cbd2,support_selectivity,38.50186272569789,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
64,64,97,9,cbd2,shannon_deficit,41.123464019618055,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
64,64,97,9,cbd2,renyi2_separation,42.562762732188844,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
64,64,97,9,cbd3,support_selectivity,34.13302128116571,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
64,64,97,9,cbd3,shannon_deficit,38.39895726674524,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
64,64,97,9,cbd3,renyi2_separation,40.064956952428666,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
64,64,97,9,"fixed_weight(+8,-8)",global_combinatorial_deficit,359.94726602472696,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
64,64,97,9,"fixed_weight(+8,-8)",exact_residual_profile,53.22929057824184,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,129.0,53.22929057824184,0.41263015952125454,1.3311103341884698,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,97,9,"fixed_weight(+8,-8)",exact_residual_profile,53.22929057824184,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,53.22929057824184,0.8871548429706972,1.8495250531912715,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,97,9,"fixed_weight(+8,-8)",exact_residual_profile,53.22929057824184,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,53.22929057824184,1.0645858115648368,2.0915693173282803,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,1,uniform_ternary,hard_support_selectivity,6.420662048472722,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,129.0,6.420662048472722,0.04977257401916839,1.0351017378753895,60.0,55.62407556055031,4.37592443944969,56.0,4.0,RANK_ONLY_REFERENCE,1.1179999999999999,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,1,uniform_ternary,hard_support_selectivity,6.420662048472722,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,6.420662048472722,0.10701103414121203,1.0769946133220787,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,1,uniform_ternary,hard_support_selectivity,6.420662048472722,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,6.420662048472722,0.12841324096945445,1.0930907957070428,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,1,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=257 does not turn this into an attack theorem,,,,,,,,,,,,,
64,64,257,1,cbd2,support_selectivity,5.683696454306515,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
64,64,257,1,cbd2,shannon_deficit,5.974985486964313,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
64,64,257,1,cbd2,renyi2_separation,6.134907566138845,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
64,64,257,1,cbd3,support_selectivity,5.198269627136274,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
64,64,257,1,cbd3,shannon_deficit,5.67226251442289,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
64,64,257,1,cbd3,renyi2_separation,5.857373590609937,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
64,64,257,1,"fixed_weight(+8,-8)",global_combinatorial_deficit,449.912815273159,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
64,64,257,1,"fixed_weight(+8,-8)",exact_residual_profile,8.005624549193879,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,129.0,8.005624549193879,0.06205910503251069,1.0439546957896444,60.0,54.532819190226306,5.467180809773694,55.0,5.0,RANK_ONLY_REFERENCE,1.41,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,1,"fixed_weight(+8,-8)",exact_residual_profile,8.005624549193879,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,8.005624549193879,0.133427075819898,1.096896250780016,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,1,"fixed_weight(+8,-8)",exact_residual_profile,8.005624549193879,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,8.005624549193879,0.1601124909838776,1.1173742594845741,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,2,uniform_ternary,hard_support_selectivity,12.841324096945444,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,129.0,12.841324096945444,0.09954514803833678,1.0714356077526517,60.0,51.13398032637633,8.866019673623668,52.0,8.0,RANK_ONLY_REFERENCE,2.286,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,2,uniform_ternary,hard_support_selectivity,12.841324096945444,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,12.841324096945444,0.21402206828242407,1.1599173971247738,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,2,uniform_ternary,hard_support_selectivity,12.841324096945444,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,12.841324096945444,0.2568264819389089,1.194847487659456,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,2,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=257 does not turn this into an attack theorem,,,,,,,,,,,,,
64,64,257,2,cbd2,support_selectivity,11.36739290861303,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
64,64,257,2,cbd2,shannon_deficit,11.949970973928625,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
64,64,257,2,cbd2,renyi2_separation,12.26981513227769,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
64,64,257,2,cbd3,support_selectivity,10.396539254272549,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
64,64,257,2,cbd3,shannon_deficit,11.34452502884578,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
64,64,257,2,cbd3,renyi2_separation,11.714747181219874,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
64,64,257,2,"fixed_weight(+8,-8)",global_combinatorial_deficit,449.912815273159,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
64,64,257,2,"fixed_weight(+8,-8)",exact_residual_profile,16.011249098387758,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,129.0,16.011249098387758,0.12411821006502138,1.0898414068612488,60.0,48.80529880658918,11.194701193410822,49.0,11.0,RANK_ONLY_REFERENCE,3.162,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,2,"fixed_weight(+8,-8)",exact_residual_profile,16.011249098387758,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,16.011249098387758,0.266854151639796,1.2031813849752557,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,2,"fixed_weight(+8,-8)",exact_residual_profile,16.011249098387758,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,16.011249098387758,0.3202249819677552,1.2485252357587002,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,3,uniform_ternary,hard_support_selectivity,19.261986145418167,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,129.0,19.261986145418167,0.14931772205750518,1.109044859606344,60.0,46.25900519309887,13.740994806901128,47.0,13.0,RANK_ONLY_REFERENCE,3.746,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,3,uniform_ternary,hard_support_selectivity,19.261986145418167,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,19.261986145418167,0.3210331024236361,1.2492247886019476,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,3,uniform_ternary,hard_support_selectivity,19.261986145418167,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,19.261986145418167,0.38523972290836334,1.306076791034236,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,3,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=257 does not turn this into an attack theorem,,,,,,,,,,,,,
64,64,257,3,cbd2,support_selectivity,17.051089362919548,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
64,64,257,3,cbd2,shannon_deficit,17.924956460892936,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
64,64,257,3,cbd2,renyi2_separation,18.404722698416535,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
64,64,257,3,cbd3,support_selectivity,15.594808881408824,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
64,64,257,3,cbd3,shannon_deficit,17.01678754326867,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
64,64,257,3,cbd3,renyi2_separation,17.57212077182981,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
64,64,257,3,"fixed_weight(+8,-8)",global_combinatorial_deficit,449.912815273159,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
64,64,257,3,"fixed_weight(+8,-8)",exact_residual_profile,24.016873647581633,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,129.0,24.016873647581633,0.18617731509753205,1.1377450543587928,60.0,41.857653904600966,18.142346095399034,42.0,18.0,RANK_ONLY_REFERENCE,5.2059999999999995,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,3,"fixed_weight(+8,-8)",exact_residual_profile,24.016873647581633,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,24.016873647581633,0.4002812274596939,1.319765150187665,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,3,"fixed_weight(+8,-8)",exact_residual_profile,24.016873647581633,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,24.016873647581633,0.48033747295163265,1.395069960753681,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,4,uniform_ternary,hard_support_selectivity,25.682648193890888,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,129.0,25.682648193890888,0.19909029607667356,1.1479742615602941,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,4,uniform_ternary,hard_support_selectivity,25.682648193890888,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,25.682648193890888,0.42804413656484813,1.3454083681527103,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,4,uniform_ternary,hard_support_selectivity,25.682648193890888,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,25.682648193890888,0.5136529638778178,1.427660518766114,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,4,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=257 does not turn this into an attack theorem,,,,,,,,,,,,,
64,64,257,4,cbd2,support_selectivity,22.73478581722606,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
64,64,257,4,cbd2,shannon_deficit,23.89994194785725,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
64,64,257,4,cbd2,renyi2_separation,24.53963026455538,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
64,64,257,4,cbd3,support_selectivity,20.793078508545097,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
64,64,257,4,cbd3,shannon_deficit,22.68905005769156,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
64,64,257,4,cbd3,renyi2_separation,23.429494362439748,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
64,64,257,4,"fixed_weight(+8,-8)",global_combinatorial_deficit,449.912815273159,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
64,64,257,4,"fixed_weight(+8,-8)",exact_residual_profile,32.022498196775516,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,129.0,32.022498196775516,0.24823642013004277,1.1877542921093058,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,4,"fixed_weight(+8,-8)",exact_residual_profile,32.022498196775516,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,32.022498196775516,0.533708303279592,1.4476454451509746,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,4,"fixed_weight(+8,-8)",exact_residual_profile,32.022498196775516,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,32.022498196775516,0.6404499639355103,1.5588152643263182,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,5,uniform_ternary,hard_support_selectivity,32.10331024236361,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,129.0,32.10331024236361,0.24886287009584196,1.1882701531772775,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,5,uniform_ternary,hard_support_selectivity,32.10331024236361,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,32.10331024236361,0.5350551707060602,1.448997565218917,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,5,uniform_ternary,hard_support_selectivity,32.10331024236361,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,32.10331024236361,0.6420662048472723,1.5605625724575811,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,5,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=257 does not turn this into an attack theorem,,,,,,,,,,,,,
64,64,257,5,cbd2,support_selectivity,28.418482271532575,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
64,64,257,5,cbd2,shannon_deficit,29.874927434821565,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
64,64,257,5,cbd2,renyi2_separation,30.674537830694227,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
64,64,257,5,cbd3,support_selectivity,25.99134813568137,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
64,64,257,5,cbd3,shannon_deficit,28.36131257211445,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
64,64,257,5,cbd3,renyi2_separation,29.286867953049686,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
64,64,257,5,"fixed_weight(+8,-8)",global_combinatorial_deficit,449.912815273159,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
64,64,257,5,"fixed_weight(+8,-8)",exact_residual_profile,35.70619465108203,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,129.0,35.70619465108203,0.2767922065975351,1.2114981540747216,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
64,64,257,5,"fixed_weight(+8,-8)",exact_residual_profile,35.70619465108203,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,35.70619465108203,0.5951032441847005,1.5105806840080203,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
